Value,ICER,NMB
0.4163342935023304,184652.21028793426,-4939.262632531946
0.38899917253265875,187787.90378226983,-4891.324916581216
0.4158912238644179,184868.33807104218,-4943.6701920465875
0.34530821777082266,187337.5154455471,-4775.599470898445
0.47754256638150483,184397.80366385714,-5124.386472422163
0.3283853733864388,187106.09611357283,-4765.471116286525
0.4470731239511107,183261.92646797487,-5016.067232053149
0.3572377129261073,184791.49220423005,-4786.84554860971
0.3723452815734426,186375.09340569875,-4834.757182451377
0.4420847154219309,184355.96166648195,-5026.9704004834
0.46657354636146026,183513.05157962113,-5071.780642361033
0.36735665673502044,186967.32729479103,-4825.557437353607
0.40219235258745994,184005.683919363,-4893.6441559935465
0.3974510783678802,183980.95456102482,-4868.390871622138
0.4163303843782972,184652.21028793426,-4939.262632531946
0.4052533359250473,184670.02682391772,-4914.164997135406
0.3736287902285756,186449.0570506464,-4838.954374558492
0.4566784663501008,184356.36499805233,-5031.548567625594
0.3980443245454236,183998.60308442803,-4869.41395966255
0.3489259668215342,188694.62880543942,-4809.691433628533
0.42394468417138154,182844.53550511252,-4942.199928230534
0.3580999776612545,184814.08870874313,-4788.1212187769725
0.43891591901400107,182377.4112318616,-4989.540428804794
0.38496837945674217,185923.71021300732,-4862.382077214385
0.44195889727976945,184350.47349669985,-5026.643347522326
0.33358816495964166,187013.01371537137,-4761.535819119557
0.39908194699635835,183268.58666937595,-4878.587955504169
0.45279859314256804,183763.70483780265,-5016.281308995903
0.3605263765247231,184977.46096239582,-4795.392424534629
0.46401121887857166,184456.93129827167,-5061.252333367707
0.375740134476267,186554.85192743383,-4844.949593675405
0.39517047982692277,184765.55368961632,-4875.639799169533
0.47487012504341564,183460.93681245897,-5099.868267271291
0.38497896937742204,185923.71021300732,-4862.382077214385
0.4616531564119148,183838.40485231456,-5043.579668040578
0.3581087683869991,184814.08870874313,-4788.1212187769725
0.3667794987702402,186952.16809797208,-4824.71629876479
0.3588551445695016,184831.377795317,-4789.097262303914
0.4494284320728049,183875.4901266773,-5022.551199647399
0.438002696390907,182338.93943511893,-4987.193031525138
0.4644907044775751,184310.44936033257,-5062.667272853329
0.34332267186538096,187056.91389608587,-4769.328130042163
0.4201380862043088,184595.2033127484,-4959.235195921285
0.38572509578937886,187204.59959454054,-4863.328871997129
0.39899678411489603,183267.1183970853,-4878.501931520827
0.434221482306166,181093.63666183545,-4986.639550490057
0.3863843288371383,188035.85085268688,-4888.598959308485
0.3114881921611413,194536.29600269673,-4769.0087514296465
0.45199993579025466,183875.7466874416,-5014.259235954325
0.3825850689185748,185477.4453089906,-4851.955708217066
0.4180787400383197,184478.0027643353,-4952.277640754028
0.3540599379775909,185688.39746861244,-4789.753677527332
0.40338702415817956,184668.58126334974,-4905.410053205515
0.41723385854777456,184306.8300260013,-4942.029361409314
0.4033120532374147,183665.7290490993,-4893.316055375094
0.4196525686187599,184582.8400112069,-4958.510420547014
0.3984097179496561,183598.90565127524,-4871.275417621639
0.4290754074911026,183440.99182979544,-4996.79435457209
0.31141878826508,194533.40826602254,-4768.863075725676
0.3639320046735199,186930.25562673382,-4819.351749308371
0.39330536861082516,187148.09223469882,-4892.81551349395
0.3101971257375532,194504.68001653257,-4767.413841103378
0.40883536580021074,183993.20967487144,-4915.197151838886
0.3889494750590136,187785.1069489832,-4891.169083946501
0.4001849548894967,183231.34019629093,-4880.615870526125
0.3600018660687824,184871.58881128262,-4789.285871217839
0.4838602861753229,184760.1014381862,-5148.1485355939
0.330640241151707,186235.6763826112,-4759.0505130094225
0.33120496614761047,186110.52087740108,-4755.714256837982
0.4235972351068573,182876.6792035849,-4941.42669384384
0.435832842760676,181981.87560400346,-4979.346707155946
0.36241416760543355,186568.02181662264,-4816.009228390109
0.44215174906800064,184355.96166648195,-5026.9704004834
0.4278044459222499,183404.72847788827,-4994.622753922171
0.3528176188960915,185661.53458862452,-4788.252113931651
0.3810218856194235,185797.96176891663,-4852.788449608797
0.33791211787567005,187888.89823189288,-4769.119136935401
0.45990690271368706,183873.09228377327,-5037.969254579382
0.32918089668363665,187649.15268546253,-4769.232422648681
0.4062127243525195,184550.13500892,-4916.149043419407
0.3697779165140131,186235.58171014165,-4820.730035927334
0.3764977186276228,186021.61635458466,-4847.846301610977
0.2958938204008891,198635.53408606956,-4767.1204469416325
0.41410033186390505,185144.84391564608,-4948.849349686643
0.35629900808236814,184771.5494086867,-4785.719691762615
0.3743579266684966,186517.9400087002,-4842.883431216711
0.3801359744626731,185335.27908699718,-4848.05204913971
0.44325949035999057,184318.14665686944,-5029.241767386043
0.3418626253317482,186648.68996061615,-4757.7121655923565
0.4552623910828556,184063.3548875723,-5027.685012731223
0.35331126620485015,185670.9478167092,-4788.778288363289
0.34549743927789434,187342.89698870864,-4775.893732700419
0.40737576280022386,184632.1798859807,-4920.963217183528
0.4151769528627881,184923.65555488295,-4947.057239405314
0.4704209379441098,183431.68618896924,-5084.855281702549
0.35413565850781603,185691.07627655214,-4789.903415771477
0.3441310991070753,187078.35256677895,-4770.502626709128
0.36318108902909024,186585.83431016808,-4817.000184767478
0.3590497584020082,184848.9831347535,-4788.010237655104
0.448962371011561,183862.9170660468,-5021.798311757772
0.3193644851352769,190972.55460510968,-4780.329922305076
0.45148765982060945,184003.3394374614,-5012.943505615946
0.3430217918645375,186946.64200067174,-4763.139174407899
0.47177874891023475,183424.24558061885,-5086.387599614937
0.3436974896180676,187067.6332314324,-4769.915378375646
0.4080621398747892,183964.6371645964,-4911.722718665703
0.4127000042338249,184950.09195661446,-4941.19003890619
0.4510012148963144,183989.64803018665,-5012.126463678801
0.43278659592259205,181505.21509969482,-4984.761457222346
0.3142930161129077,195056.81995001534,-4774.946852287924
0.36420541187574623,186893.22313736656,-4819.805308866866
0.39927948183912015,183273.8870530947,-4878.89849744086
0.45266026011136945,183758.25818652415,-5015.955130311974
