Value,ICER,NMB
0.5704529008656609,186581.85605283178,-4789.0748988952755
0.532998866220841,187782.01591624584,-4890.99685924589
0.5698458157319659,186496.75208850228,-4790.784027028014
0.4731343960715899,182743.28540678706,-4957.660730060094
0.6543192490522932,187770.60604225638,-4653.488303454601
0.449947054023064,184988.64525158214,-5042.09504396947
0.6125706299895681,185857.27710698158,-4732.773097564196
0.4894799511301161,184221.76987040258,-4956.694964242966
0.5101800387625833,183852.6659257563,-4922.730007636329
0.60573561264753,186090.95038537442,-4754.74050159257
0.6392897177651885,187690.47645840622,-4683.910647509567
0.5033447250379586,183683.5303207595,-4932.272836540557
0.5510758969900158,184935.9512014718,-4813.569127833889
0.5445794981235994,185029.98674724746,-4838.102134076775
0.5704475446622941,186581.85605283178,-4789.0748988952755
0.5552699949821343,185409.98976187196,-4807.645001812218
0.5119386765856833,183659.9053032586,-4915.281002132637
0.6257316775439684,185795.5240712051,-4697.381401501437
0.5453923521406447,185968.17533934984,-4836.341414638302
0.4780913632798914,183347.15579262076,-4964.572666813512
0.5808805055613016,187489.24464030963,-4786.641243955536
0.4906614089805878,184320.6270396281,-4953.8545722352865
0.6013937913482328,184730.40172215112,-4724.515766939916
0.5274759543713202,187329.47513441127,-4879.784640302961
0.605563219151972,186098.1818538882,-4755.139890332904
0.45707581471333936,186064.3695516044,-5033.048121102401
0.5468140816171182,185576.48929589483,-4828.788122958382
0.6204155530719505,184693.95040121026,-4704.308472352683
0.49398601205058457,184233.6974563661,-4947.361705768186
0.6357788680264234,187340.78661995512,-4681.293327268616
0.5148315981384326,183655.30944035694,-4908.148597596551
0.5414546677320047,187290.81711177627,-4866.577055118923
0.6506575235170708,187328.76971586427,-4659.163347546497
0.527490464468293,187329.47513441127,-4879.784640302961
0.6325478981170967,185906.7082658739,-4688.038479667642
0.49067345385673655,184320.6270396281,-4953.8545722352865
0.5025539147674499,183709.59135724854,-4933.808863305611
0.4916961235361039,184285.85575923478,-4951.811752199355
0.6157978259506556,184579.7420392634,-4714.870066391573
0.6001425120214741,184780.81093711578,-4727.326554166921
0.6364358495798137,188089.712253802,-4696.50203587028
0.4704138408849564,183712.04714824317,-4974.875687721115
0.57566478135449,186667.78969614406,-4780.7898113599595
0.5285127919170667,188106.05058669695,-4902.073090703701
0.5466973931445748,185580.51803265067,-4829.0154507718635
0.5949615683012506,185965.47029203337,-4743.951157634821
