early_val,late_val,intermediate_val,icer,nmb,mean death,median death,5 year survival
0.1544869352118729,0.8432610671718184,0.0022519976163086763,194394.58113116902,-5415.86446304302,2.7553763440860215,2.0,0.1586021505376344
0.14999988161134872,0.7895928657438518,0.060407252644799514,189785.0041089184,-5339.86723294454,2.870967741935484,2.0,0.17293906810035842
0.15547788388041944,0.6952636192204361,0.1492584968991445,180815.86948120026,-5109.862700862598,3.14247311827957,2.0,0.19982078853046595
0.1428070187102975,0.7608647529455904,0.09632822834411214,185087.3244883171,-5217.0905497607055,2.9444444444444446,2.0,0.1827956989247312
0.16588382470438034,0.7121933162935223,0.12192285900209732,182531.5140397953,-5192.888718496214,3.0931899641577063,2.0,0.1953405017921147
0.14040348421635834,0.7448119940322822,0.11478452175135945,181397.1123914901,-5185.033465982463,2.96415770609319,2.0,0.18369175627240145
0.16166840785575315,0.8002116989500423,0.03811989319420461,190110.19865400132,-5416.272260132208,2.837813620071685,2.0,0.17025089605734767
0.14528165917376334,0.7604080714568259,0.09431026936941078,183982.98360781994,-5243.950148082919,2.945340501792115,2.0,0.1827956989247312
0.147749593414532,0.7670035472260063,0.08524685935946175,184667.83805297798,-5238.628418423639,2.9265232974910393,2.0,0.18010752688172044
0.157627367926177,0.7266075749292163,0.11576505714460661,179879.12961252953,-5151.3970807418755,3.024193548387097,2.0,0.18906810035842295
0.1646164986347588,0.7761214665190678,0.05926203484617343,185731.18947627704,-5320.012210113332,2.9229390681003586,2.0,0.17831541218637992
0.13886595562470752,0.761378889952392,0.0997551544229005,184517.54129727796,-5208.441532514842,2.9381720430107525,2.0,0.1827956989247312
0.15395639352741086,0.740470137228983,0.10557346924360611,180988.61011658545,-5216.4686766634995,2.9695340501792113,2.0,0.18369175627240145
0.1513355946740162,0.7299977129481559,0.1186666923778279,179760.2708157908,-5172.668109839046,3.003584229390681,2.0,0.18548387096774194
0.1393644110366829,0.719508213436942,0.141127375526375,178159.82538738393,-5091.822634964303,3.0367383512544803,2.0,0.19086021505376344
0.1550603779022035,0.7387524830506025,0.10618713904719401,180876.45963387776,-5214.633163385637,2.9704301075268815,2.0,0.18369175627240145
0.14082009728064845,0.7596964019264681,0.09948350079288337,184911.439704029,-5218.139332929945,2.942652329749104,2.0,0.1827956989247312
0.15067937619383215,0.7150207620577331,0.13429986174843478,179569.71175924144,-5095.866899020463,3.0618279569892475,2.0,0.1917562724014337
0.1461163477793746,0.7567342488908438,0.09714940332978161,183970.82583054586,-5239.093214346376,2.949820788530466,2.0,0.1827956989247312
0.14787369839687592,0.7768065144424886,0.07531978716063548,187614.93410820703,-5276.073743059373,2.9166666666666665,2.0,0.17831541218637992
0.14631446433181822,0.7715494103025645,0.08213612536561732,185370.93895231764,-5251.451554321299,2.9229390681003586,2.0,0.18010752688172044
0.15721644739250956,0.7419602272949535,0.10082332531253702,181303.30912956203,-5228.185080701852,2.966845878136201,2.0,0.18369175627240145
0.13902705151179162,0.7920578334141607,0.06891511507404768,188279.7168831799,-5322.694774304493,2.8512544802867383,2.0,0.17114695340501793
0.15276616582622005,0.8141407723262872,0.03309306184749272,188038.0231328829,-5324.249963431369,2.796594982078853,2.0,0.16487455197132617
0.14590253248123247,0.7420963436094694,0.11200112390929817,180865.24221461845,-5196.434170010552,2.9659498207885306,2.0,0.18369175627240145
0.14774277350272502,0.8239235774266256,0.02833364907064939,189189.20881556417,-5340.295413942342,2.775089605734767,2.0,0.16218637992831542
0.15406111382448395,0.7078589872055094,0.1380798989700066,182426.27397656516,-5154.785919956521,3.1030465949820787,2.0,0.1953405017921147
0.14394521186563902,0.810273022200865,0.04578176593349603,187599.66324672877,-5298.807481742586,2.796594982078853,2.0,0.16487455197132617
0.14726394140803173,0.7794848939261353,0.07325116466583304,187135.95091632253,-5287.686977989212,2.901433691756272,2.0,0.17652329749103943
0.15024677086348187,0.7272494062299208,0.12250382290659734,179365.0100881063,-5142.520069772346,3.0161290322580645,2.0,0.1881720430107527
0.14259526478980075,0.7231140364399496,0.13429069877024957,179381.59230241048,-5113.80040392597,3.03584229390681,2.0,0.19086021505376344
0.14599376684784998,0.7575596263395799,0.09644660681257022,183972.57103284274,-5239.202100705665,2.949820788530466,2.0,0.1827956989247312
0.15235673274464837,0.6962732103448868,0.1513700569104649,181082.8589423684,-5104.490101472022,3.14247311827957,2.0,0.19982078853046595
0.13593600508687376,0.7723185273425291,0.0917454675705971,184767.01879231326,-5232.226420635789,2.910394265232975,2.0,0.1774193548387097
0.13395846273527254,0.7423332596829577,0.12370827758176972,180297.774208549,-5166.292587619691,2.96415770609319,2.0,0.18369175627240145
0.14648846865256426,0.7171613884301968,0.1363501429172389,178702.4963507707,-5104.018534552014,3.043906810035842,2.0,0.19086021505376344
0.15266664905011001,0.8048510266894191,0.04248232426047083,188382.64050687745,-5303.582768562898,2.826164874551971,2.0,0.16845878136200718
0.1697648748578307,0.7331797015053784,0.09705542363679098,180938.83860471073,-5215.769865405704,3.003584229390681,2.0,0.18548387096774194
0.14685953742146457,0.793009670768672,0.06013079180986347,188587.38707571785,-5344.7921420268385,2.850358422939068,2.0,0.17114695340501793
0.1380826579414447,0.6825039994647011,0.17941334259385422,179741.07404779084,-5046.248334937398,3.152329749103943,2.0,0.2007168458781362
0.1328048065212603,0.7036339350671386,0.16356125841160107,179220.85748020277,-5033.320561532921,3.096774193548387,2.0,0.1953405017921147
0.1466237706888513,0.7457348335666063,0.10764139574454235,181707.96292091275,-5201.052438358427,2.96505376344086,2.0,0.18369175627240145
0.16463011312445108,0.7662427152464433,0.06912717162910564,184214.9221141644,-5301.736587803688,2.9292114695340503,2.0,0.18010752688172044
0.13684172161003083,0.7138432997172187,0.14931497867275045,178761.2707434204,-5076.7170979641905,3.052867383512545,2.0,0.1917562724014337
0.1463695269314033,0.688148925041645,0.1654815480269517,180610.07643764056,-5079.224014165023,3.1487455197132617,2.0,0.2007168458781362
0.15157336569228808,0.83098801518976,0.01743861911795197,190312.36984791185,-5378.122577021031,2.763440860215054,2.0,0.15949820788530467
0.1434332093885856,0.676826777485119,0.1797400131262954,181944.56639596014,-5035.571781949697,3.207885304659498,2.0,0.2078853046594982
0.15724503804302847,0.8005784024595197,0.042176559497451804,190125.0686911188,-5400.274019561206,2.837813620071685,2.0,0.17025089605734767
0.15937812783906086,0.6912418845548879,0.1493799876060512,181148.32322282533,-5117.463874154254,3.1478494623655915,2.0,0.2007168458781362
0.1374402580545805,0.8011953272916055,0.06136441465381404,186576.17344133818,-5244.84760379026,2.827956989247312,2.0,0.16845878136200718
0.15380016712277855,0.7667657066543365,0.07943412622288493,183756.50699137038,-5272.765139526753,2.92831541218638,2.0,0.18010752688172044
0.1537115611711373,0.759247218060726,0.0870412207681367,184223.1276022398,-5260.734354727898,2.9480286738351253,2.0,0.1827956989247312
0.1470369146862081,0.7644619488487282,0.08850113646506375,183655.8622700163,-5248.254027659435,2.9265232974910393,2.0,0.18010752688172044
0.14010282672210833,0.8131066163365155,0.04679055694137624,187390.84801610123,-5287.432003059464,2.7948028673835124,2.0,0.1639784946236559
0.1605966631421839,0.7974924971379127,0.04191083971990339,190505.08477050834,-5403.879218514095,2.848566308243728,2.0,0.17025089605734767
0.13880806925595324,0.7352345985257828,0.125957332218264,180230.59382421948,-5162.93901623542,2.9767025089605736,2.0,0.18369175627240145
0.1434007731053359,0.8316946625765331,0.02490456431813093,191055.7021162442,-5350.184758531294,2.763440860215054,2.0,0.15949820788530467
0.1538554493160676,0.7145827121904105,0.131561838493522,179933.03675272252,-5100.880324209877,3.07168458781362,2.0,0.19265232974910393
0.15504322072809418,0.6526665116123044,0.19229026765960144,179756.5793691215,-4976.12696658212,3.302867383512545,2.0,0.22132616487455198
0.16063549167847163,0.7448805888537176,0.09448391946781087,181377.6560907383,-5230.823402297352,2.966845878136201,2.0,0.18369175627240145
0.142483222198725,0.6996022342364254,0.15791454356484957,181965.09779075428,-5096.402040370368,3.1353046594982077,2.0,0.1989247311827957
0.1587719019659023,0.7967182693513917,0.04450982868270603,188841.5180398145,-5384.4294394259505,2.848566308243728,2.0,0.17025089605734767
0.15019848677134706,0.8059941042729659,0.04380740895568702,187905.157635611,-5301.622684687751,2.8118279569892475,2.0,0.16666666666666666
0.1500086958989149,0.711771861560932,0.13821944254015317,179901.1717572407,-5081.442411185981,3.088709677419355,2.0,0.19444444444444445
0.12873081785053953,0.7378431535084535,0.13342602864100694,179881.77574094135,-5146.484241000197,2.966845878136201,2.0,0.18369175627240145
0.15207825700477764,0.7468466854571618,0.10107505753806056,181972.702793756,-5217.90423482917,2.96505376344086,2.0,0.18369175627240145
0.14608567454646704,0.7130370359246319,0.1408772895289011,179617.95876242607,-5091.357002205267,3.0689964157706093,2.0,0.19265232974910393
0.17876674213021437,0.7665113363374242,0.05472192153236144,184860.23167824143,-5338.617450567909,2.932795698924731,2.0,0.18010752688172044
0.13906958156387234,0.7776319379746282,0.08329848046149957,187113.5949730814,-5260.917815514267,2.9050179211469533,2.0,0.1774193548387097
0.14007400731447545,0.6307139911437503,0.22921200154177424,175132.36803515776,-4862.037134092262,3.3620071684587813,2.0,0.22670250896057348
0.15504021252774786,0.7491041975260231,0.095855589946229,182096.00941675002,-5228.418677963507,2.96415770609319,2.0,0.18369175627240145
0.13364064123252428,0.6968367147332722,0.16952264403420347,178778.00849487053,-5005.362976594845,3.132616487455197,2.0,0.1989247311827957
0.14506394280005336,0.6981359610528938,0.15680009614705293,181589.60110209187,-5097.243658207756,3.138888888888889,2.0,0.1989247311827957
0.14750908799946483,0.8016929805974882,0.050797931403047,186977.38742681203,-5271.867804580583,2.8315412186379927,2.0,0.1693548387096774
0.1513069962044108,0.7860938030287506,0.06259920076683856,188021.68753811056,-5313.262128673093,2.8915770609319,2.0,0.17383512544802868
0.13444916471254126,0.7512664397054181,0.11428439558204073,183197.89136637657,-5176.135539247793,2.9480286738351253,2.0,0.1827956989247312
0.1572171350973291,0.7767143770306619,0.06606848787200903,186435.37520001948,-5299.697197167492,2.921146953405018,2.0,0.17831541218637992
0.16381652439131877,0.7441393166145933,0.09204415899408791,181528.4942931398,-5237.952630530638,2.968637992831541,2.0,0.18369175627240145
0.1477077998495122,0.7605371274385675,0.0917550727119203,184133.75512412575,-5247.9011693932225,2.947132616487455,2.0,0.1827956989247312
0.13256803207420076,0.7067051829988098,0.16072678492698944,178983.58746734634,-5038.970118341692,3.0922939068100357,2.0,0.1953405017921147
0.17143431101513318,0.7498837345120333,0.07868195447283355,182847.74673741305,-5269.61113404502,2.968637992831541,2.0,0.18369175627240145
0.170261238882153,0.7006562460448961,0.129082515072951,182956.6097033085,-5166.058671750331,3.140681003584229,2.0,0.19982078853046595
0.13961072709215677,0.7708694583591635,0.08951981454867974,184950.2308624703,-5238.973088020648,2.9184587813620073,2.0,0.17921146953405018
0.15326879815719285,0.7971926184601327,0.04953858338267447,188883.47055726574,-5368.242059910165,2.846774193548387,2.0,0.17025089605734767
0.16973782683539734,0.7104982601755472,0.11976391298905553,183321.2282298507,-5198.233174006751,3.1048387096774195,2.0,0.19623655913978494
0.1447809379150597,0.7273270266787661,0.1278920354061741,178890.07312015118,-5135.310504521716,3.0080645161290325,2.0,0.1863799283154122
0.15648864244606536,0.7095152621379353,0.13399609541599933,182641.07310229787,-5164.3947679958565,3.1021505376344085,2.0,0.1953405017921147
0.1398334953042245,0.7960978781642867,0.06406862653148881,184800.44901355624,-5218.384785227353,2.8440860215053765,2.0,0.17025089605734767
0.15410370875610713,0.7366024389120022,0.1092938523318907,180857.17674020014,-5206.84120123104,2.977598566308244,2.0,0.18369175627240145
0.14801793366252503,0.7467466887900642,0.10523537754741075,181748.59026412788,-5206.292720812156,2.96415770609319,2.0,0.18369175627240145
0.1490166071957203,0.7876946724166429,0.06328872038763678,188126.45987896924,-5316.761982517596,2.879032258064516,2.0,0.17293906810035842
0.15529514060392813,0.7990819013866418,0.04562295800943006,190638.8114327811,-5389.7356674122275,2.846774193548387,2.0,0.17025089605734767
0.15008172018234145,0.7908972500971069,0.059021029720551677,189767.7557559669,-5339.548698215606,2.870071684587814,2.0,0.17293906810035842
0.1568500380785959,0.843149961921404,1.1102230246251565e-16,193988.9474766174,-5429.567512130972,2.7553763440860215,2.0,0.1586021505376344
0.15322369768208882,0.8092446126501629,0.037531689667748225,187945.27416870772,-5322.457678125392,2.800179211469534,2.0,0.16577060931899643
0.13009429541869055,0.7771031201223388,0.0928025844589706,186668.09641889116,-5234.013504180892,2.9050179211469533,2.0,0.1774193548387097
0.15249684901114513,0.7922209417333321,0.05528220925552274,189340.96735788952,-5352.964898195092,2.861111111111111,2.0,0.17204301075268819
0.15644225972766151,0.771941007642544,0.0716167326297944,184758.9440555598,-5288.344951940572,2.92831541218638,2.0,0.18010752688172044
0.15783320673168502,0.7330640121290829,0.10910278113923211,180153.1852158754,-5197.366030082488,2.9946236559139785,2.0,0.18458781362007168
0.1569792315681,0.796290793965569,0.04672997446633098,188938.6447190518,-5376.1009695292305,2.848566308243728,2.0,0.17025089605734767
