Value,ICER,NMB
1127.4543785908177,189480.92708409726,-4985.655988446422
851.9130976337561,183440.74681178803,-4649.112079847531
1160.362164487082,190203.12255143884,-5025.894934039781
1045.2786492220928,187686.3807713098,-4885.6683054569
845.9311144559027,183309.43854499914,-4641.7959079214925
956.3049809390197,185738.64148060163,-4777.145088553647
808.3682885931255,182499.70423313105,-4596.679514377407
1026.730369916641,187270.57125981024,-4862.500427691033
1055.1229413476563,187883.34317149367,-4896.642563345988
934.5445747802847,185257.17783570732,-4750.319124824746
991.7515285756823,186504.6063702058,-4819.822758122333
1266.5567848526637,192522.90193138344,-5155.147304733546
993.0776966364267,186526.49108133736,-4821.042120110011
1069.7069426691803,188211.613838467,-4914.932993161143
978.4108344343451,186220.1051254959,-4803.971052282548
904.8733868569293,184600.63650176022,-4713.738265194406
936.78159337901,185300.9472579702,-4752.757848800087
948.9162841639197,185563.56379154907,-4767.390192652223
939.7944298579472,185366.60139136494,-4756.415934763121
1171.1365573085084,190421.96966275427,-5038.0885539165465
897.2898988466211,184447.4435238395,-4705.202731280675
1005.1794127809947,186789.1076149162,-4835.674463962147
1133.6081342731025,189612.23535088642,-4992.972160372476
1156.4457271682045,190115.58370691256,-5021.017486089069
959.7178475279069,185804.29561399607,-4780.803174516666
1096.092246376433,188780.61632788755,-4946.636404840756
1164.0555347331801,190268.77668483328,-5029.553020002801
1222.1237146380977,191538.08993046332,-5100.2760152880655
1198.279621045703,191034.7415744377,-5072.230689571501
998.9143882837551,186657.79934812651,-4828.358292036064
1092.1059305006074,188693.07748336153,-4941.7589568900585
1233.8367449558805,191800.70646404242,-5114.908359140216
899.75124453051,184491.2129461029,-4707.641455256045
889.8825631844423,184272.3658347872,-4695.447835379266
889.8871358660633,184272.3658347872,-4695.447835379266
1220.439613601006,191516.20521933227,-5099.056653300417
1009.9023987245647,186898.5311705738,-4841.771273900522
943.668468555594,185454.14023589095,-4761.293382713819
966.2139417132173,185957.4885919168,-4789.338708430398
1110.5297350051399,189108.88699486083,-4964.926834655911
942.9402681762456,185432.25552475965,-4760.074020726155
874.871742610383,183944.09516781365,-4677.157405564096
1068.9043905667365,188189.72912733565,-4913.713631173479
1125.4330405340177,189437.15766183412,-4983.217264471066
820.8201245998348,182762.3207667099,-4611.311858229543
1282.3964694581255,192873.0573094886,-5174.6570965363935
862.7558061907714,183681.4786342353,-4662.525061711989
1086.3488896886824,188583.65392770342,-4935.662146951654
1026.275477306704,187270.57125981024,-4862.500427691033
961.9752885016708,185848.0650362592,-4783.241898492022
1156.7430606059752,190115.58370691256,-5021.017486089069
865.4488721731988,183747.13276763,-4666.183147675023
1225.1854008005737,191603.7440638583,-5103.934101251114
867.069842934394,183769.01747876132,-4667.4025096626865
1097.2284593368654,188824.3857501507,-4949.075128816112
1248.5530542039771,192128.97713101518,-5133.198788955342
1068.9227952041556,188189.72912733565,-4913.713631173479
992.8433649739376,186526.49108133736,-4821.042120110011
1193.8267131517637,190925.31801877986,-5066.133879633111
955.6693805198835,185716.75676947006,-4775.925726565969
870.168136772713,183834.67161215603,-4671.06059562572
1144.9775147742846,189852.96717333398,-5006.385142236948
1201.866542147873,191100.39570783242,-5075.888775534535
1036.8936145810214,187489.41837112568,-4874.694047567798
1033.4597666480995,187423.7642377315,-4871.035961604794
874.7806586279187,183944.09516781365,-4677.157405564096
1216.690827423655,191428.666374806,-5094.179205349705
796.1531470230582,182215.20298842088,-4580.827808537608
1172.4428031108196,190465.7390850174,-5040.5272778919025
831.6055916737517,183003.0525891569,-4624.724840093986
968.1083322943778,185979.37330304837,-4790.558070418076
954.6578800068588,185694.87205833822,-4774.706364578276
1089.8580575427359,188649.30806109813,-4939.320232914688
1085.3253292670793,188561.76921657185,-4934.442784963976
890.4450791519375,184294.25054591903,-4696.667197366958
1066.661074999431,188145.9597050725,-4911.274907198123
976.7664276089849,186176.3357032325,-4801.5323283071775
943.3966601592289,185454.14023589095,-4761.293382713819
783.2792627221413,181952.5864548423,-4566.1954646854865
1060.836054157284,188014.6514382831,-4903.9587352720555
849.5835630099175,183396.9773895249,-4646.673355872175
1121.384947549875,189349.6188173081,-4978.339816520369
966.2913058519009,185957.4885919168,-4789.338708430398
1190.1803877788652,190837.77917425358,-5061.256431682399
1191.0509242214184,190859.6638853854,-5062.475793670092
994.9858042350987,186570.26050360076,-4823.480844085381
1072.812118273807,188277.2679718617,-4918.591079124177
810.0124787167574,182521.58894426288,-4597.8988763651
1116.718317116389,189240.19526165025,-4972.243006581979
1090.9694753730882,188671.19277222996,-4940.5395949023805
1190.5719674424101,190859.6638853854,-5062.475793670092
730.8803259554144,180792.69676486985,-4501.569279338597
1055.6118516474273,187905.22788262524,-4897.861925333666
931.3810466588346,185191.5237023126,-4746.661038861712
937.7670213634674,185322.83196910177,-4753.977210787765
946.467105758602,185519.79436928566,-4764.9514686768525
944.826407367228,185476.0249470228,-4762.512744701511
1086.5462611220303,188583.65392770342,-4935.662146951654
966.4016180958967,185957.4885919168,-4789.338708430398
941.3502702065041,185410.37081362808,-4758.854658738477
1014.5280321213652,187007.95472623166,-4847.868083838912
867.0926771669518,183769.01747876132,-4667.4025096626865
1085.252214983253,188561.76921657185,-4934.442784963976
808.7979175061907,182499.70423313105,-4596.679514377407
1058.7406690161806,187970.88201602022,-4901.520011296714
913.3673904589097,184797.5989019446,-4724.712523083523
1216.9500673090236,191428.666374806,-5094.179205349705
1023.4177035644472,187204.9171264158,-4858.842341728014
1157.2195957339636,190137.46841804386,-5022.236848076733
1030.6014235551554,187358.11010433652,-4867.377875641745
1090.8252393129412,188671.19277222996,-4940.5395949023805
657.7151507041192,179195.11285226626,-4412.555854238162
1120.757999139228,189327.73410617653,-4977.120454532691
1130.6791405730175,189546.58121749197,-4989.314074409456
1061.5171143880582,188036.53614941493,-4905.178097259748
1205.7285805567503,191187.93455235873,-5080.766223485247
1243.9944777808078,192019.55357535786,-5127.101979016981
886.7371492673201,184206.7117013925,-4691.789749416232
1134.4874350903312,189634.12006201825,-4994.191522360168
1230.0567001007164,191713.16761951588,-5110.030911189489
1090.9745247149579,188671.19277222996,-4940.5395949023805
899.9471817332062,184491.2129461029,-4707.641455256045
1059.4938102219867,187992.76672715152,-4902.7393732843775
844.9359283996416,183287.5538338673,-4640.5765459338
1076.4493811445113,188364.80681638798,-4923.468527074889
1143.2144191339933,189831.0824622024,-5005.16578024927
854.185025967594,183484.51623405117,-4651.550803822887
1105.409167098116,188999.46343920325,-4958.830024717536
1050.6544814387669,187795.80432696766,-4891.76511539529
972.2295246830075,186088.79685870622,-4796.654880356466
961.589183190475,185848.0650362592,-4783.241898492022
979.5072999377504,186241.9898366272,-4805.1904142702115
1125.9067587731681,189437.15766183412,-4983.217264471066
862.0844673998213,183659.59392310373,-4661.305699724311
1255.2532589060113,192282.17010893644,-5141.7343228691025
1196.6416091268127,190990.97215217457,-5069.791965596145
1200.1072995440713,191056.62628556954,-5073.4500515591935
889.1219202723372,184250.48112365563,-4694.228473391588
1034.1159365372557,187423.7642377315,-4871.035961604794
1072.0567258181666,188255.3832607304,-4917.371717136513
1120.7677281155402,189327.73410617653,-4977.120454532691
952.7239994825102,185651.10263607535,-4772.267640602935
892.9306649105436,184338.0199681819,-4699.1059213423
1015.803760338934,187029.83943736323,-4849.08744582659
1190.5346275585491,190859.6638853854,-5062.475793670092
975.6316194807546,186154.45099210093,-4800.3129663194995
936.6577569237569,185300.9472579702,-4752.757848800087
1177.3460132200269,190575.16264067526,-5046.624087830292
955.790496429324,185716.75676947006,-4775.925726565969
1254.9325038253824,192260.28539780487,-5140.5149608814245
1062.449982680968,188058.42086054623,-4906.3974592474115
1277.788386742041,192763.63375383074,-5168.560286598004
984.6015318479051,186351.41339228506,-4811.287224208601
923.3770012559482,185016.44601326005,-4736.906142960288
1126.1048722713701,189437.15766183412,-4983.217264471066
1148.2376700675213,189940.50601786,-5011.262590187645
1125.3963938344625,189437.15766183412,-4983.217264471066
935.9469366642574,185279.06254683863,-4751.538486812409
894.0716998807009,184359.90467931321,-4700.325283329963
1102.2677238829572,188933.80930580827,-4955.171938754487
1002.0015317433504,186723.45348152122,-4832.016377999098
877.2570280735072,184009.74930120836,-4680.81549152713
999.8976353070609,186679.68405925835,-4829.577654023757
972.5801888179166,186088.79685870622,-4796.654880356466
1070.1900505395135,188211.613838467,-4914.932993161143
1075.0938748639314,188321.0373941251,-4921.029803099547
1159.1820868116777,190159.35312917543,-5023.456210064411
854.6807634607211,183506.40094518274,-4652.770165810565
1149.1579660584957,189940.50601786,-5011.262590187645
1044.6301223709822,187664.4960601785,-4884.448943469237
1271.6933830800244,192632.32548704132,-5161.244114671936
944.7249842343373,185476.0249470228,-4762.512744701511
1224.2652030759864,191603.7440638583,-5103.934101251114
1219.0031638593962,191472.4357970686,-5096.617929325032
1140.437601371818,189765.4283288077,-5001.507694286236
931.5256275239988,185191.5237023126,-4746.661038861712
1035.8129263897215,187467.53365999437,-4873.474685580135
913.7732174870312,184797.5989019446,-4724.712523083523
1268.6890027637817,192566.67135364635,-5157.586028708887
979.4893094033907,186241.9898366272,-4805.1904142702115
943.768224652546,185454.14023589095,-4761.293382713819
892.7202167306415,184338.0199681819,-4699.1059213423
1035.2091371170034,187467.53365999437,-4873.474685580135
1291.2780956406473,193070.0197096722,-5185.631354425466
1074.3733775028852,188321.0373941251,-4921.029803099547
944.805431558777,185476.0249470228,-4762.512744701511
1088.1397107082432,188605.53863883525,-4936.8815089393465
965.1764356557566,185913.71916965366,-4786.899984455042
1186.2272274746456,190772.12504085913,-5057.59834571938
1159.1408561169853,190159.35312917543,-5023.456210064411
900.5474038179341,184513.09765723447,-4708.860817243723
979.1557257991801,186220.1051254959,-4803.971052282548
1011.8445129458444,186942.30059283695,-4844.209997875878
1350.2878167483907,194361.21766643407,-5257.573711698424
1187.453679589641,190794.0097519907,-5058.817707707058
967.4334103268137,185979.37330304837,-4790.558070418076
911.5229488918995,184753.82947968147,-4722.273799108167
934.2207967823933,185257.17783570732,-4750.319124824746
985.1069541985829,186351.41339228506,-4811.287224208601
921.8702417988102,184972.6765909969,-4734.467418984932
1029.5645138006864,187336.2253932047,-4866.1585136540525
1077.7135599892179,188386.6915275198,-4924.687889062581
1024.641340346565,187226.8018375471,-4860.061703715677
1173.7623609763382,190487.62379614872,-5041.746639879566
1253.9217763789607,192238.4006866733,-5139.2955988937465
1055.0425046042328,187883.34317149367,-4896.642563345988
1390.8710081027862,195236.60611169634,-5306.348191205514
1072.6919402020364,188277.2679718617,-4918.591079124177
1076.4712789501348,188364.80681638798,-4923.468527074889
860.2344337414933,183637.70921197216,-4660.086337736633
1249.383390460844,192150.86184214702,-5134.418150943035
966.4257494027438,185957.4885919168,-4789.338708430398
890.5013911216183,184294.25054591903,-4696.667197366958
1314.8978104520731,193573.36806569804,-5213.676680142045
1227.041976616161,191647.51348612143,-5106.37282522647
928.8367649321297,185125.86956891816,-4743.0029528986925
1017.9400741343063,187073.60885962637,-4851.526169801946
1229.0170361439484,191691.2829083843,-5108.811549201811
1282.63777731644,192873.0573094886,-5174.6570965363935
1090.3072188968772,188671.19277222996,-4940.5395949023805
860.7105336762992,183637.70921197216,-4660.086337736633
985.3891701891949,186373.29810341637,-4812.506586196265
1158.478932414071,190159.35312917543,-5023.456210064411
983.0567545035243,186307.64397002192,-4808.848500233245
965.3689443989341,185935.6038807855,-4788.119346442734
994.4962707894127,186570.26050360076,-4823.480844085381
922.1634082495208,184972.6765909969,-4734.467418984932
1321.472523851865,193726.56104361903,-5222.212214055791
1171.4577318136444,190443.85437388584,-5039.3079159042245
