Value,ICER,NMB
0.9893098208830298,187773.91961584808,-4890.545753407967
0.9105404001187832,187773.91961584208,-4890.54575340779
0.7677742404132275,187773.9196158361,-4890.545753407612
0.6856724101316428,154058.63284457978,-3671.183765730586
0.9425073399431724,240380.49700115313,-6109.9077410851705
0.7170676848465534,187773.91961584808,-4890.545753407967
0.8088642973327195,187773.9196158361,-4890.545753407612
0.935696230434587,187773.91961584808,-4890.545753407967
0.8686164368615183,187773.91961584208,-4890.54575340779
0.9233134174191124,187773.9196158361,-4890.545753407612
0.7778515335014142,187773.9196158361,-4890.545753407612
0.9541874993425983,240380.49700115313,-6109.9077410851705
0.8141478678010451,187773.9196158361,-4890.545753407612
0.8533468283254064,187773.9196158361,-4890.545753407612
0.798082498730599,187773.91961584208,-4890.54575340779
0.9844367255491591,240380.49700114332,-6109.907741084993
0.8965481992625774,187773.9196158361,-4890.545753407612
0.9443994357381,240380.49700115313,-6109.9077410851705
0.8568488549372314,187773.9196158361,-4890.545753407612
0.9525609356079113,240380.49700115313,-6109.9077410851705
0.7186019433181782,187773.91961584808,-4890.545753407967
0.9950596741848209,240380.4970011335,-6109.907741084815
0.9932740051032274,240380.4970011335,-6109.907741084815
0.8935439542494455,187773.9196158361,-4890.545753407612
0.7391070906846278,154058.63284458383,-3671.183765730764
0.6708525174720464,154058.63284457978,-3671.183765730586
0.7013298938555539,187773.91961584208,-4890.54575340779
0.9239743596804878,187773.9196158361,-4890.545753407612
0.7421423235317617,187773.91961584208,-4890.54575340779
0.9544205109840058,240380.49700115313,-6109.9077410851705
0.8190981256870465,187773.9196158361,-4890.545753407612
0.863268536682043,187773.91961584208,-4890.54575340779
0.6757642549462348,187773.91961584208,-4890.54575340779
0.6541263576351579,154058.63284458383,-3671.183765730764
0.7403859592350623,154058.63284458383,-3671.183765730764
0.7680993829203049,187773.9196158361,-4890.545753407612
0.9727701970671623,240380.49700114332,-6109.907741084993
0.918690126974826,187773.9196158361,-4890.545753407612
0.9957488912003427,240380.4970011335,-6109.907741084815
0.9852084316871068,240380.49700114332,-6109.907741084993
