Value,ICER,NMB
0.7060446405046659,193184.39025186008,-5046.592546018421
0.8092407435201565,139929.63109643076,-2985.470019321231
0.8407934357570132,131917.0434428999,-2531.330495018321
0.7380045590150077,176104.06806199613,-4521.323577852617
0.7049643375703739,193184.39025186008,-5046.592546018421
0.6795112763100247,207376.4873464144,-5417.2238810203235
0.8157671128001913,138358.2408918128,-2900.5526705734937
0.8498125350033698,124977.88850655944,-2090.9788756002545
0.7348754154329553,176104.06806199613,-4521.323577852617
0.8271880002979807,133344.77391686934,-2616.247843766413
0.76506768599891,154984.41612956524,-3711.749782879555
0.6542594934672349,251233.56169704095,-6297.92711985628
0.6793090515486477,207376.4873464144,-5417.2238810203235
0.666403558499538,227207.9891704481,-5857.575500438391
0.7058487168356428,193184.39025186008,-5046.592546018421
0.6477443803507879,242171.39982711515,-6142.0944851320955
0.834502080441769,131917.0434428999,-2531.330495018321
0.6794011859822897,207376.4873464144,-5417.2238810203235
0.6964043044659793,201154.66837324123,-5261.177088409692
0.7752560342993999,156953.80989682596,-3796.4529737413786
0.764170951782285,154984.41612956524,-3711.749782879555
0.6580022658960282,242159.39568459085,-6141.880327245471
0.8469601328711306,124977.88850655944,-2090.9788756002545
0.622062483494524,264802.49643698364,-6511.316660687091
0.6324725683999127,269657.1281383143,-6582.4461045498065
0.8555559088624949,124977.88850655944,-2090.9788756002545
0.6483878210244587,242171.39982711515,-6142.0944851320955
0.6581018083568584,227207.9891704481,-5857.575500438391
0.6795575213962209,207376.4873464144,-5417.2238810203235
0.6238081050334653,264802.49643698364,-6511.316660687091
0.7328270105533494,176104.06806199613,-4521.323577852617
0.7252000644598677,176104.06806199613,-4521.323577852617
0.6342142708391824,269657.1281383143,-6582.4461045498065
0.8185644257378577,138358.2408918128,-2900.5526705734937
0.6254850126569713,264802.49643698364,-6511.316660687091
0.71903668040604,187773.9196158361,-4890.545753407612
0.6977626745809676,203887.75440887877,-5330.897372825323
0.7934582527877522,148686.60438122123,-3425.8216387391203
0.871725673910053,119679.21753249576,-1720.3475405981735
0.6389827009318946,242171.39982711515,-6142.0944851320955
0.755559958056162,163951.78101344086,-4080.9719584345503
0.6482403455278994,242171.39982711515,-6142.0944851320955
0.6499457163032031,251233.56169704095,-6297.92711985628
0.6770412092782966,219760.647729171,-5701.52870782776
0.7333021468444434,176104.06806199613,-4521.323577852617
